"code","product_name","brands","categories","pnns_groups_1","labels","countries_en","quantity","url","ingredients_text","allergens","traces","nutriscore_grade","nutriscore_score","energy_100g","fat_100g","saturated-fat_100g","carbohydrates_100g","sugars_100g","fiber_100g","proteins_100g","salt_100g","nova_group","image_url","image_small_url","image_ingredients_url","image_ingredients_small_url","image_nutrition_url"
"715235567418","Tiqle sticks boisson goût fraise","Tiqle","Boissons et préparations de boissons, Boissons, Produits déshydratés, Boissons édulcorées, Produits lyophilisés à reconstituer, Compléments alimentaires, Boissons lyophilisées","Beverages","Peu ou pas de sucre, Sans sucre, Triman","Albania,Algeria,Andorra,Argentina,Australia,Austria,Belgium,Canada,Colombia,Croatia,Czech Republic,Denmark,Estonia,Finland,France,Germany,Greece,Hungary,Iceland,Ireland,Italy,Japan,Jersey,Liechtenstein,Luxembourg,Malta,Mexico,Peru,Poland,Slovakia,Slovenia,Spain,Sweden,Switzerland,United Kingdom,United States","105.0 g","http://world-en.openfoodfacts.org/product/0715235567418/tiqle-sticks-boisson-gout-fraise","Edulcorant: sucralose, extrait de Guarana, extrait de Bardane, extrait d'Eleuthérocoque, extrait de Rhodiola Rosea, calcium, magnésium, arôme, vitamine C, vitamine B1, B2, B3, B5, B6, zinc, fer, vitamine E, vitamine A, vitamine B9, cuivre, vitamine K, chrome, vitamine B12, vitamine D3.","","","A","","119.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","https://images.openfoodfacts.org/images/products/071/523/556/7418/front_en.23.400.jpg","https://images.openfoodfacts.org/images/products/071/523/556/7418/front_en.23.200.jpg","https://images.openfoodfacts.org/images/products/071/523/556/7418/ingredients_fr.40.400.jpg","https://images.openfoodfacts.org/images/products/071/523/556/7418/ingredients_fr.40.200.jpg","https://images.openfoodfacts.org/images/products/071/523/556/7418/nutrition_fr.37.400.jpg"
"715756100019","Raspberries","Driscoll's","Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Fruits based foods, Fruits, Berries, Fresh fruits, Raspberries, Fresh raspberries","Fruits and vegetables","","Canada","170.0 g","http://world-en.openfoodfacts.org/product/0715756100019/raspberries-driscoll-s","Raspberries","","","A","-8.0","204.2","0.813","0.0","12.2","4.07","6.5","0.813","0.00203","1.0","https://images.openfoodfacts.org/images/products/071/575/610/0019/front_en.38.400.jpg","https://images.openfoodfacts.org/images/products/071/575/610/0019/front_en.38.200.jpg","https://images.openfoodfacts.org/images/products/071/575/610/0019/ingredients_en.17.400.jpg","https://images.openfoodfacts.org/images/products/071/575/610/0019/ingredients_en.17.200.jpg",""
"715756100040","Driscoll's Organic Raspberries","Driscolls","Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Fruits based foods, Fruits, Berries, Raspberries","Fruits and vegetables","Organic, USDA Organic","Canada,United States","170.0 g","http://world-en.openfoodfacts.org/product/0715756100040/driscoll-s-organic-raspberries-driscolls","Raspberries, Framboises","","","","","204.0","0.813","","12.2","4.07","6.5","0.813","","1.0","https://images.openfoodfacts.org/images/products/071/575/610/0040/front_en.22.400.jpg","https://images.openfoodfacts.org/images/products/071/575/610/0040/front_en.22.200.jpg","","","https://images.openfoodfacts.org/images/products/071/575/610/0040/nutrition_en.17.400.jpg"
"715756100224","Organic Blackberries","Driscoll's","Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Fruits based foods, Fruits, Berries, Blackberries","Fruits and vegetables","Organic, USDA Organic","Canada,United States","170.0 g","http://world-en.openfoodfacts.org/product/0715756100224/organic-blackberries-driscoll-s","Organic Blackberries","","","","","180.3","0.486","","9.72","4.17","5.56","1.39","","1.0","https://images.openfoodfacts.org/images/products/071/575/610/0224/front_en.27.400.jpg","https://images.openfoodfacts.org/images/products/071/575/610/0224/front_en.27.200.jpg","","","https://images.openfoodfacts.org/images/products/071/575/610/0224/nutrition_en.29.400.jpg"
"715756100248","Blackberry","Driscoll's","Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Fruits based foods,Fruits,Berries,Blackberries","Fruits and vegetables","","Canada","340.194 g","http://world-en.openfoodfacts.org/product/0715756100248/blackberry-driscoll-s","Blackberries","","","","","305.0","0.0","","17.2","8.0","2.43","0.643","","1.0","https://images.openfoodfacts.org/images/products/071/575/610/0248/front_fr.7.400.jpg","https://images.openfoodfacts.org/images/products/071/575/610/0248/front_fr.7.200.jpg","","",""
"715756200023","Strawberries","Driscoll's","Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Fruits based foods,Fruits,Berries,Strawberries","Fruits and vegetables","Vegan","Canada,France,United States","453.592 g","http://world-en.openfoodfacts.org/product/0715756200023/strawberries-driscoll-s","driscoll's only the finest berries™ strawberries fraises project of usa-freqit des é met at-pets net 454","","","B","2.0","188.3","0.0","","11.0","7.0","3.0","1.0","0.0","","https://images.openfoodfacts.org/images/products/071/575/620/0023/front_en.59.400.jpg","https://images.openfoodfacts.org/images/products/071/575/620/0023/front_en.59.200.jpg","https://images.openfoodfacts.org/images/products/071/575/620/0023/ingredients_en.26.400.jpg","https://images.openfoodfacts.org/images/products/071/575/620/0023/ingredients_en.26.200.jpg","https://images.openfoodfacts.org/images/products/071/575/620/0023/nutrition_en.61.400.jpg"
"715756200115","Fraises Biologique","Driscoll's","Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Fruits based foods, Fruits, Berries, Strawberries, en:fresh-strawberries","Fruits and vegetables","Bio, en:USDA Organic","Canada,United States","454.0 g","http://world-en.openfoodfacts.org/product/0715756200115/fraises-biologique-driscoll-s","Organic Strawberries.","","","A","-5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","https://images.openfoodfacts.org/images/products/071/575/620/0115/front_en.15.400.jpg","https://images.openfoodfacts.org/images/products/071/575/620/0115/front_en.15.200.jpg","https://images.openfoodfacts.org/images/products/071/575/620/0115/ingredients_en.7.400.jpg","https://images.openfoodfacts.org/images/products/071/575/620/0115/ingredients_en.7.200.jpg","https://images.openfoodfacts.org/images/products/071/575/620/0115/nutrition_fr.40.400.jpg"
"716123126700","Liquid Stevia English Toffee","SweetLeaf","Snacks, Snacks sucrés, Confiseries","Sugary snacks","No GMOs, Non GMO project","Canada,World","0.06 L","http://world-en.openfoodfacts.org/product/0716123126700/liquid-stevia-english-toffee-sweetleaf","","","","A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","https://images.openfoodfacts.org/images/products/071/612/312/6700/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/071/612/312/6700/front_fr.3.200.jpg","","","https://images.openfoodfacts.org/images/products/071/612/312/6700/nutrition_fr.5.400.jpg"
"716221050778","Juice nectar","juice nector","Juice nector","unknown","Juice nector","Canada","","http://world-en.openfoodfacts.org/product/0716221050778/juice-nectar-juice-nector","","","","","","543.9","0.0","0.0","32.0","31.0","1.0","0.0","","","https://images.openfoodfacts.org/images/products/071/622/105/0778/front_en.4.400.jpg","https://images.openfoodfacts.org/images/products/071/622/105/0778/front_en.4.200.jpg","","","https://images.openfoodfacts.org/images/products/071/622/105/0778/nutrition_en.6.400.jpg"
"716221055810","Naturellement délicieuses mangues séchées","Philippine Brand","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Fruits et produits dérivés, Produits déshydratés, Aliments à base de plantes séchées, Fruits secs","Fruits and vegetables","Kascher, Sans gluten, Halal, en:Kosher Check","Canada","850.0 g","http://world-en.openfoodfacts.org/product/0716221055810/naturellement-delicieuses-mangues-sechees-philippine-brand","MANGUE, SUCRE, MÉTABISULFITE DE SODIUM (COMME AGENT DE CONSERVATEUR)","","","D","17.0","1569.0","0.0","0.0","90.0","55.0","5.0","2.5","0.40625","3.0","https://images.openfoodfacts.org/images/products/071/622/105/5810/front_en.21.400.jpg","https://images.openfoodfacts.org/images/products/071/622/105/5810/front_en.21.200.jpg","https://images.openfoodfacts.org/images/products/071/622/105/5810/ingredients_fr.7.400.jpg","https://images.openfoodfacts.org/images/products/071/622/105/5810/ingredients_fr.7.200.jpg","https://images.openfoodfacts.org/images/products/071/622/105/5810/nutrition_fr.15.400.jpg"
"716221056558","Mango Nectar imp","","en:mango-nectars","Beverages","","Canada","","http://world-en.openfoodfacts.org/product/0716221056558/mango-nectar-imp","","","","E","14.0","217.6","0.0","0.0","12.8","12.4","0.0","0.0","0.0","","https://images.openfoodfacts.org/images/products/071/622/105/6558/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/071/622/105/6558/front_fr.3.200.jpg","","","https://images.openfoodfacts.org/images/products/071/622/105/6558/nutrition_fr.5.400.jpg"
"7172104","Guacamole authentic","Yucatan","Condiments, Sauces, Dips, Groceries","Fat and sauces","","Canada","454.0 g","http://world-en.openfoodfacts.org/product/07172104/guacamole-authentic-yucatan","Hass avocado, salt, sugar, dehydrated onion, dehydrated red bell pepper, dehydrated garlic, ascorbic acid, xanthan gum, citric acid, dehydrated jalapeno pepper, dehydrated coriander.","","","A","-1.0","698.7","15.0","1.67","10.0","3.33","6.67","0.0","1.02","4.0","https://images.openfoodfacts.org/images/products/000/000/717/2104/front_en.8.400.jpg","https://images.openfoodfacts.org/images/products/000/000/717/2104/front_en.8.200.jpg","","",""
"717524611109","Bananas 3 lb bag, 30669","Delmonte Bag 30669","Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Fruits based foods, Fruits, Tropical fruits, Bananas","Fruits and vegetables","","Canada,United States","3.0 L","http://world-en.openfoodfacts.org/product/0717524611109/bananas-3-lb-bag-30669-delmonte-bag-30669","fresh bananas.","","","","","372.4","0.339","","22.9","","","1.1","","1.0","https://images.openfoodfacts.org/images/products/071/752/461/1109/front_en.12.400.jpg","https://images.openfoodfacts.org/images/products/071/752/461/1109/front_en.12.200.jpg","https://images.openfoodfacts.org/images/products/071/752/461/1109/ingredients_en.19.400.jpg","https://images.openfoodfacts.org/images/products/071/752/461/1109/ingredients_en.19.200.jpg",""
"717854211024","Nouilles stroganoff","Michelina's","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Céréales et dérivés, Pâtes alimentaires, Nouilles","Cereals and potatoes","","Canada","","http://world-en.openfoodfacts.org/product/0717854211024/nouilles-stroganoff-michelina-s","","","","C","3.0","479.2","4.4053","1.7621","14.5374","1.3216","","4.4053","0.57268725","","https://images.openfoodfacts.org/images/products/071/785/421/1024/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/071/785/421/1024/front_fr.3.200.jpg","","","https://images.openfoodfacts.org/images/products/071/785/421/1024/nutrition_fr.5.400.jpg"
"717854215077","Penne primavera","Michelina's","Pasta dishes","Composite foods","","Canada","255.0 g","http://world-en.openfoodfacts.org/product/0717854215077/penne-primavera-michelina-s","PÂTES CUITES (EAU, PÂTES DE BLE), EAU, CRÈME MOITIÉ-MOITIÉ (LAIT, CREME), BROCOLI, POIS, TOMATES (TOMATES, CHLORURE DE CALCIUM), PRODUIT DE FROMAGE NEUFCHÂTEL (LAIT, CRÈME, CULTURE BACTÉRIENNE ET CULTURE DE MOISISSURE, SEL, GOMME DE CAROUBE), AMIDON DE MATS MODIFIÉ, LACTOSERUM, MÉLANGE DE FROMAGES RAPES FROMAGES PARMESAN ET ASIAGO [LAIT, CULTURE BACTÉRIENNE, SEL, ENZYME MICROBIEN], AROME NATUREL, CELLULOSE), MARGARINE D'HUILE DE SOYA, MÉLANGE DE FROMAGE ROMANO (FROMAGE ROMANO [LAIT, CULTURE BACTÉRIENNE, SEL, ENZYME MICROBIEN], AROME NATUREL, CELLULOSE), SEL, HUILE DE CANOLA, ÉPICES, AROME DE FROMAGE (FROMAGE PARMESAN, EAU, SEL, PHOSPHATE DISODIQUE, CITRATE DE SODIUM), MALTODEXTRINE, EXTRAIT DE LEVURE, GOMME XANTHANE, DEXTROSE, AIL GRANULÉ. CONTIENT: LAIT, SOYA, BLE","en:gluten,en:milk,en:soybeans","","D","12.0","1171.5","7.0","3.0","47.0","5.0","3.0","10.0","1.375","4.0","https://images.openfoodfacts.org/images/products/071/785/421/5077/front_en.17.400.jpg","https://images.openfoodfacts.org/images/products/071/785/421/5077/front_en.17.200.jpg","https://images.openfoodfacts.org/images/products/071/785/421/5077/ingredients_en.16.400.jpg","https://images.openfoodfacts.org/images/products/071/785/421/5077/ingredients_en.16.200.jpg","https://images.openfoodfacts.org/images/products/071/785/421/5077/nutrition_en.18.400.jpg"
"717854215114","Lasagne en sauce à la viande","Michelina's","en:prepared-lasagne","Composite foods","Sans arômes artificiels, Sans colorants","Canada","","http://world-en.openfoodfacts.org/product/0717854215114/lasagne-en-sauce-a-la-viande-michelina-s","Cooked noodles (water, wheat noodles), Water, Tomato paste, Cooked beef crumble (beef, water, textured soy flour, soy protein concentrate, salt, spices, sugar, sodium phosphates, garlic powder, onion powder, natural flavours, disodium inosinate, disodium guanylate), Canola oil, Sugar, Salt, Modified corn starch, Granulated onion, Granulated garlic, Spices, Xanthan gum, Yeast extract","","","C","3.0","426.8","3.14","0.588","15.3","2.35","1.57","3.53","0.686","4.0","https://images.openfoodfacts.org/images/products/071/785/421/5114/front_fr.11.400.jpg","https://images.openfoodfacts.org/images/products/071/785/421/5114/front_fr.11.200.jpg","","","https://images.openfoodfacts.org/images/products/071/785/421/5114/nutrition_fr.13.400.jpg"
"717854215138","Lasagna Alfredo","Michelina's","Meals, Pasta dishes, Prepared lasagne","Composite foods","","Canada","255.0 g","http://world-en.openfoodfacts.org/product/0717854215138/lasagna-alfredo-michelina-s","NOODLES (WATER, WHEAT NOODLES), WATER, HALF AND HALF (MILK, CREAM), BROCCOLI, NEUFCHATEL CHEESE PRODUCT (MILK, CREAM, BACTERIAL AND MOLD CULTURES, SALT, CAROB BEAN GUM), MODIFIED CORN STARCH, WHEY, GRATED CHEESE BLEND (PARMESAN AND ASIAGO CHEESES [MILK, BACTERIAL CULTURE, SALT, MICROBIAL ENZYME], NATURAL FLAVOUR, CELLULOSE), SOYBEAN OIL MARGARINE, ROMANO CHEESE BLEND (ROMANO CHEESE [MILK, BACTERIAL CULTURE, SALT, MICROBIAL ENZYME], NATURAL FLAVOUR, CELLULOSE), SALT, CANOLA OIL, CHEESE FLAVOUR (PARMESAN CHEESE, WATER, SALT, DISODIUM PHOSPHATE, SODIUM CITRATE); MALTODEXTRIN, YEAST EXTRACT, SPICE, DEXTROSE, XANTHAN GUM, GRANUĻATED GARLIC. CONTAINS: MILK, SOY, WHEAT  INGRÉDIENTS : NOUILLES (EAU, NOUILLES DE BLÉ), EAU, CRÈME MOITIÉ-MOITIÉ (LAIT, CRÈME), BROCOLI, PRODUIT DE FROMAGE NEUFCHÂTEL (LAIT, CRÈME, CULTURE BACTÉRIENNE ET CULTURE DE MOISISSURE, SEL, GOMME DE CAROUBE), AMIDON DE MAÏS MODIFIÉ, LACTOSÉRUM, MÉLANGE DE FROMAGES RÂPÉS (FROMAGES PARMESAN ET ASIAGO [LAIT, CULTURE BACTÉRIENNE, SEL, ENZYME MICROBIEN], ARÔME NATUREL, CELLULOSE), MARGARINE D'HUILE DE SOYA, MÉLANGE DE FROMAGE ROMANO (FROMAGE ROMANO [LAIT, CULTURE BACTÉRIENNE, SEL, ENZYME MICROBIEN], ARÔME NATUREL, CELLULOSE), SEL, HUILE DE CANOLA, ARÔME DE FROMAGE (FROMAGE PARMESAN, EAU, SEL, PHOSPHATE DISODIQUE, CITRATE DE SODIUM), MALTODEXTRINE, EXTRAIT DE LEVURE, ÉPICE, DEXTROSE, GOMME XANTHANE, AIL GRANULÉ. CONTIENȚ : LAIT, SOYA, BLÉ","","en:gluten,en:milk,en:soybeans","C","4.0","410.2","3.1372549019608","1.3725490196078","14.509803921569","1.5686274509804","","3.5294117647059","0.65686274509805","4.0","https://images.openfoodfacts.org/images/products/071/785/421/5138/front_en.14.400.jpg","https://images.openfoodfacts.org/images/products/071/785/421/5138/front_en.14.200.jpg","https://images.openfoodfacts.org/images/products/071/785/421/5138/ingredients_en.9.400.jpg","https://images.openfoodfacts.org/images/products/071/785/421/5138/ingredients_en.9.200.jpg","https://images.openfoodfacts.org/images/products/071/785/421/5138/nutrition_en.16.400.jpg"
"717854215152","Macaroni au fromage","Michelina's","en:Macaronis au fromage","unknown","Sans arômes artificiels, Sans colorants","Canada","255.0 g","http://world-en.openfoodfacts.org/product/0717854215152/macaroni-au-fromage-michelina-s","Cooked macaroni (water, wheat macaroni), Water, Half and half (milk, cream), Cold-pack cheddar cheese (cheddar cheese (milk, salt, bacterial culture, microbial enzyme), water, salt, annatto colour), Soybean oil margarine, Modified corn starch, Salt, Canola oil, Vinegar, Xanthan gum, Yeast extract, Annatto colour, Cheese flavour","","","C","5.0","493.7","5.1","1.76","13.7","0.784","0.784","3.14","0.814","4.0","https://images.openfoodfacts.org/images/products/071/785/421/5152/front_en.19.400.jpg","https://images.openfoodfacts.org/images/products/071/785/421/5152/front_en.19.200.jpg","","","https://images.openfoodfacts.org/images/products/071/785/421/5152/nutrition_en.21.400.jpg"
"717854742801","Macaroni and beef","Michelina's","Microwave meals","Composite foods","No artificial flavors, No colorings","Canada","","http://world-en.openfoodfacts.org/product/0717854742801/macaroni-and-beef-michelina-s","Cooked macaroni (water, wheat macaroni), Water, Cooked beef crumble (beef, water, textured soy flour, soy protein concentrate, salt, spices, sugar, sodium phosphates, garlic powder, onion powder, natural flavours, disodium inosinate, disodium guanylate), Tomatoes (tomatoes, tomato juice, citric acid, calcium chloride), Tomato paste, Onions, Beef base (roasted beef and concentrated beef stock, salt, hydrolyzed soy, corn and wheat protein, corn oil, sugar, autolyzed yeast extract, flavour, maltodextrin, whey (milk), dextrose), Green bell peppers, Modified corn starch, Canola oil, Garlic (garlic, water), Chili powder (chili pepper, salt, spices, garlic powder), Salt, Jalapeño peppers (jalapeño peppers, water, vinegar, salt), Spices, Natural flavours, Xanthan gum. Contains: Milk, Soy, Wheat","en:milk","","B","2.0","460.2","3.53","0.98","15.3","1.57","1.57","4.71","0.569","4.0","https://images.openfoodfacts.org/images/products/071/785/474/2801/front_en.8.400.jpg","https://images.openfoodfacts.org/images/products/071/785/474/2801/front_en.8.200.jpg","https://images.openfoodfacts.org/images/products/071/785/474/2801/ingredients_en.13.400.jpg","https://images.openfoodfacts.org/images/products/071/785/474/2801/ingredients_en.13.200.jpg","https://images.openfoodfacts.org/images/products/071/785/474/2801/nutrition_fr.5.400.jpg"
"717887654034","Organic Everything Bagel Chips","Schwartz Brothers Bakery","crackers","unknown","","Canada","","http://world-en.openfoodfacts.org/product/0717887654034/organic-everything-bagel-chips-schwartz-brothers-bakery","","","","","","1535.5","23.3","","36.7","3.33","3.33","6.67","","","https://images.openfoodfacts.org/images/products/071/788/765/4034/front_fr.8.400.jpg","https://images.openfoodfacts.org/images/products/071/788/765/4034/front_fr.8.200.jpg","https://images.openfoodfacts.org/images/products/071/788/765/4034/ingredients_fr.11.400.jpg","https://images.openfoodfacts.org/images/products/071/788/765/4034/ingredients_fr.11.200.jpg","https://images.openfoodfacts.org/images/products/071/788/765/4034/nutrition_fr.5.400.jpg"
"718604000172","Papaya Passionfruit Almond Thin Cookies","Thinaddictives","Almond cookies","Sugary snacks","","Canada","","http://world-en.openfoodfacts.org/product/0718604000172/papaya-passionfruit-almond-thin-cookies-thinaddictives","Unbleached flour, Liquid whole egg, Sugars (sugar, passionfruit purée), Almonds, Dried papaya, Natural flavour, Salt, Baking soda. Contains: Wheat, Egg, Almond. May contain: Pistachio, Soy, Milk, Mustard, Barley, Oats, Rye, Triticale.","","","D","18.0","1820.0","10.9","2.17","65.2","34.8","4.35","13.0","0.652","4.0","https://images.openfoodfacts.org/images/products/071/860/400/0172/front_en.8.400.jpg","https://images.openfoodfacts.org/images/products/071/860/400/0172/front_en.8.200.jpg","https://images.openfoodfacts.org/images/products/071/860/400/0172/ingredients_en.4.400.jpg","https://images.openfoodfacts.org/images/products/071/860/400/0172/ingredients_en.4.200.jpg","https://images.openfoodfacts.org/images/products/071/860/400/0172/nutrition_en.10.400.jpg"
"718604978174","Limoncello Biscotti Bites","Nonni's","Snacks, Sweet snacks, Biscuits and cakes, Biscuits","Sugary snacks","Kosher, No artificial flavors, No alcohol, No artificial colors, No artificial colours or flavours, Orthodox Union Kosher","Canada","794.0 g","http://world-en.openfoodfacts.org/product/0718604978174/limoncello-biscotti-bites-nonni-s","Wheat flour, Sugar, White confectionery coating (sugar, palm kernel oil, whole milk powder, reduced mineral whey powder, skim milk powder, soy lecithin, salt, vanilla), Liquid whole eggs, Butter, Lemon peel flavor (lemon peel zest, cane sugar, lemon oil essence), Baking powder, Skim milk, Lemon juice powder (Citric acid, malic acid, lemon oil, lemon juice, ascorbic acid), Salt, Beta carotene.","en:eggs,en:gluten,en:milk,en:nuts,en:soybeans","en:nuts","E","32.0","1857.7","14.8","11.1","74.1","44.4","0.0","7.41","0.926","4.0","https://images.openfoodfacts.org/images/products/071/860/497/8174/front_en.10.400.jpg","https://images.openfoodfacts.org/images/products/071/860/497/8174/front_en.10.200.jpg","https://images.openfoodfacts.org/images/products/071/860/497/8174/ingredients_en.18.400.jpg","https://images.openfoodfacts.org/images/products/071/860/497/8174/ingredients_en.18.200.jpg","https://images.openfoodfacts.org/images/products/071/860/497/8174/nutrition_en.14.400.jpg"
"718791821161","BEST MANGO","best","Beverages and beverages preparations, Plant-based foods and beverages, Beverages, Plant-based beverages, Fruit-based beverages, Juices and nectars, Fruit nectars, Aliments-et-boissons-a-base-de-vegetaux, Boissons-a-base-de-vegetaux, Nettare-di-mango, en:mango-nectars","Beverages","FSC, FSC Mix","Canada,France","1.0 L","http://world-en.openfoodfacts.org/product/0718791821161/best-mango","water; mango pulp; sugar","","","E","16.0","284.5","0.0","0.0","17.0","17.0","1.0","0.0","0.070000000298023","3.0","https://images.openfoodfacts.org/images/products/071/879/182/1161/front_en.52.400.jpg","https://images.openfoodfacts.org/images/products/071/879/182/1161/front_en.52.200.jpg","https://images.openfoodfacts.org/images/products/071/879/182/1161/ingredients_en.53.400.jpg","https://images.openfoodfacts.org/images/products/071/879/182/1161/ingredients_en.53.200.jpg","https://images.openfoodfacts.org/images/products/071/879/182/1161/nutrition_en.33.400.jpg"
"720182000451","Surimi Flakes","Aquamar","Plant-based foods and beverages, Plant-based foods, Seafood, Fishes and their products, Fishes, Fish preparations, Flakes, Surimi","Fish Meat Eggs","Low or no fat, Sustainable, Low fat, Sustainable fishery, No preservatives, Sustainable Seafood MSC, Ocean Wise Recommended","Canada","340.0 g","http://world-en.openfoodfacts.org/product/0720182000451/surimi-flakes-aquamar","Fish protein (alaska pollock and/or whiting), Water, Egg whites, Sugar, Wheat starch, Mirin (corn syrup, fermented rice extract, water, salt), Potato starch, Modified corn starch, Wheat Flour, Sorbitol, Soybean oil, Salt, Natural and artificial flavors (hydrolyzed soy protein, crab extract), Potassium chloride, Soy lecithin, Sodium tripolyphosphate, Tetrasodium Pyrophosphate, Color added, Carmine color","en:crustaceans,en:eggs,en:fish,en:gluten,en:soybeans","","C","6.0","539.7","2.35","0.0","22.4","5.88","0.0","5.88","1.38","4.0","https://images.openfoodfacts.org/images/products/072/018/200/0451/front_en.14.400.jpg","https://images.openfoodfacts.org/images/products/072/018/200/0451/front_en.14.200.jpg","https://images.openfoodfacts.org/images/products/072/018/200/0451/ingredients_en.16.400.jpg","https://images.openfoodfacts.org/images/products/072/018/200/0451/ingredients_en.16.200.jpg","https://images.openfoodfacts.org/images/products/072/018/200/0451/nutrition_en.21.400.jpg"
